locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCHFIHDH_01411	CDS	828	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
PCHFIHDH_01412	CDS	1041				hypothetical protein
PCHFIHDH_01413	CDS	942				hypothetical protein
PCHFIHDH_01414	CDS	912				hypothetical protein
PCHFIHDH_01415	CDS	783				hypothetical protein
PCHFIHDH_01416	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
PCHFIHDH_01417	CDS	2490	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
PCHFIHDH_01418	CDS	1971				hypothetical protein
PCHFIHDH_01419	CDS	1671				hypothetical protein
PCHFIHDH_01420	CDS	1845				hypothetical protein
PCHFIHDH_01421	CDS	3096	pks1_1			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
PCHFIHDH_01422	CDS	720				hypothetical protein
PCHFIHDH_01423	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
PCHFIHDH_01424	CDS	264				hypothetical protein
PCHFIHDH_01425	CDS	1005				hypothetical protein
PCHFIHDH_01426	CDS	1014	cenA	3.2.1.4	COG5297	Endoglucanase A
PCHFIHDH_01427	CDS	606				hypothetical protein
PCHFIHDH_01428	CDS	1086				hypothetical protein
PCHFIHDH_01429	CDS	1506	yvdP_2	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
PCHFIHDH_01430	CDS	975				hypothetical protein
PCHFIHDH_01431	CDS	882	dhaA	3.8.1.5		Haloalkane dehalogenase 3
PCHFIHDH_01432	CDS	300				hypothetical protein
PCHFIHDH_01433	CDS	993				hypothetical protein
PCHFIHDH_01434	CDS	264				hypothetical protein
PCHFIHDH_01435	CDS	639				hypothetical protein
PCHFIHDH_01436	CDS	1173				hypothetical protein
PCHFIHDH_01437	CDS	1389	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PCHFIHDH_01438	CDS	1125		1.-.-.-	COG0243	putative oxidoreductase
PCHFIHDH_01439	CDS	1293		1.-.-.-	COG0243	putative oxidoreductase
PCHFIHDH_01440	CDS	1239	mycG_1	1.14.-.-		Mycinamicin IV hydroxylase/epoxidase
PCHFIHDH_01441	CDS	300				hypothetical protein
PCHFIHDH_01442	CDS	147				hypothetical protein
PCHFIHDH_01443	CDS	3012	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
PCHFIHDH_01444	CDS	1134				hypothetical protein
PCHFIHDH_01445	CDS	351				hypothetical protein
PCHFIHDH_01446	CDS	1041				hypothetical protein
PCHFIHDH_01447	CDS	648				hypothetical protein
PCHFIHDH_01448	CDS	1293			COG0477	putative MFS-type transporter
PCHFIHDH_01449	CDS	774				putative protein
PCHFIHDH_01450	CDS	249				hypothetical protein
PCHFIHDH_01451	CDS	318				putative protein
PCHFIHDH_01452	CDS	129				hypothetical protein
PCHFIHDH_01453	CDS	1107				hypothetical protein
PCHFIHDH_01454	CDS	306				putative protein
PCHFIHDH_01455	CDS	318				hypothetical protein
PCHFIHDH_01456	CDS	1266				hypothetical protein
PCHFIHDH_01457	CDS	381				putative protein
PCHFIHDH_01458	CDS	828				hypothetical protein
PCHFIHDH_01459	CDS	792			COG1396	putative HTH-type transcriptional regulator
PCHFIHDH_01460	CDS	417	whiB5			Transcriptional regulator WhiB5
PCHFIHDH_01461	CDS	969				hypothetical protein
PCHFIHDH_01462	CDS	300				hypothetical protein
PCHFIHDH_01463	CDS	1314	nrgA			Ammonium transporter
PCHFIHDH_01464	CDS	960				hypothetical protein
PCHFIHDH_01465	CDS	408				hypothetical protein
PCHFIHDH_01466	CDS	669	opuBB_1		COG1174	Choline transport system permease protein OpuBB
PCHFIHDH_01467	CDS	1200	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
PCHFIHDH_01468	CDS	810				hypothetical protein
PCHFIHDH_01469	CDS	1005	osmX		COG1732	Osmoprotectant-binding protein OsmX
PCHFIHDH_01470	CDS	753				hypothetical protein
PCHFIHDH_01471	CDS	594				hypothetical protein
PCHFIHDH_01472	CDS	1212	mycG_2	1.14.-.-		Mycinamicin IV hydroxylase/epoxidase
PCHFIHDH_01473	CDS	1689	bmr3			Multidrug resistance protein 3
PCHFIHDH_01474	CDS	246				hypothetical protein
PCHFIHDH_01475	CDS	1128	kshA_2	1.14.15.30		3-ketosteroid-9-alpha-monooxygenase, oxygenase component
PCHFIHDH_01476	CDS	192				hypothetical protein
PCHFIHDH_01477	CDS	2406		2.8.3.-	COG1804	putative CoA-transferase
PCHFIHDH_01478	tRNA	72				tRNA-Gly(gcc)
PCHFIHDH_01479	CDS	621				hypothetical protein
PCHFIHDH_01480	CDS	1329		1.14.-.-	COG2124	Putative cytochrome P450 138
PCHFIHDH_01481	CDS	1500	ribZ_1			Riboflavin transporter RibZ
PCHFIHDH_01482	CDS	849	fgd_5	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PCHFIHDH_01483	CDS	1056		1.3.99.-		Acyl-CoA dehydrogenase FadE27
PCHFIHDH_01484	CDS	1110		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
PCHFIHDH_01485	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
PCHFIHDH_01486	CDS	936				hypothetical protein
PCHFIHDH_01487	CDS	1479	baiB	6.-.-.-	COG0318	Bile acid-coenzyme A ligase
PCHFIHDH_01488	CDS	1785				hypothetical protein
PCHFIHDH_01489	CDS	369				putative protein
PCHFIHDH_01490	CDS	477				putative protein
PCHFIHDH_01491	CDS	1020	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
PCHFIHDH_01492	CDS	1206				hypothetical protein
PCHFIHDH_01493	CDS	210				putative proteinA/RVBD_2386A
PCHFIHDH_01494	CDS	1236				hypothetical protein
PCHFIHDH_01495	CDS	1314	hemW		COG0635	Heme chaperone HemW
PCHFIHDH_01496	CDS	1668	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
PCHFIHDH_01497	CDS	750	cysH_1	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
PCHFIHDH_01498	CDS	627	cbiX_1	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
PCHFIHDH_01499	CDS	1941	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
PCHFIHDH_01500	CDS	2004				hypothetical protein
PCHFIHDH_01501	CDS	1110	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PCHFIHDH_01502	CDS	819	cysW_1		COG4208	Sulfate transport system permease protein CysW
PCHFIHDH_01503	CDS	903				hypothetical protein
PCHFIHDH_01504	CDS	1050	sbpA		COG1613	Sulfate-binding protein
PCHFIHDH_01505	CDS	195				hypothetical protein
PCHFIHDH_01506	CDS	1182	oxyE_1	1.14.13.232		6-methylpretetramide 4-monooxygenase
PCHFIHDH_01507	CDS	2067		3.2.1.28	COG3387	Trehalase
PCHFIHDH_01508	CDS	774				hypothetical protein
PCHFIHDH_01509	CDS	741				hypothetical protein
PCHFIHDH_01510	CDS	1917	lepA	3.6.5.-	COG0481	Elongation factor 4
PCHFIHDH_01511	CDS	603				hypothetical protein
PCHFIHDH_01512	CDS	429		2.7.7.-		A-adding tRNA nucleotidyltransferase
PCHFIHDH_01513	CDS	840	rbn_1	3.1.-.-	COG1234	Ribonuclease BN
PCHFIHDH_01514	CDS	1296	gltA2	2.3.3.16	COG0372	Citrate synthase 1
PCHFIHDH_01515	CDS	1575			COG1233	putative protein
PCHFIHDH_01516	CDS	264				putative protein
PCHFIHDH_01517	CDS	999	arfA		COG2885	Peptidoglycan-binding protein ArfA
PCHFIHDH_01518	CDS	243				hypothetical protein
PCHFIHDH_01519	CDS	639	arfC			putative membrane protein ArfC
PCHFIHDH_01520	CDS	1359	prrB	2.7.13.3	COG0642	Sensor-type histidine kinase PrrB
PCHFIHDH_01521	CDS	702	prrA			Transcriptional regulatory protein PrrA
PCHFIHDH_01522	CDS	1434		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
PCHFIHDH_01523	CDS	612				hypothetical protein
PCHFIHDH_01524	CDS	942				hypothetical protein
PCHFIHDH_01525	CDS	945	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
PCHFIHDH_01526	CDS	1263	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
PCHFIHDH_01527	CDS	1446	stp_1			Multidrug resistance protein Stp
PCHFIHDH_01528	CDS	1482	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PCHFIHDH_01529	CDS	732	echA6_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
PCHFIHDH_01530	CDS	1119			COG2220	putative protein
PCHFIHDH_01531	CDS	1584	dap_1	3.4.11.19		D-aminopeptidase
PCHFIHDH_01532	CDS	2376	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
PCHFIHDH_01533	CDS	366				hypothetical protein
PCHFIHDH_01534	CDS	315				hypothetical protein
PCHFIHDH_01535	CDS	189				hypothetical protein
PCHFIHDH_01536	CDS	99				hypothetical protein
PCHFIHDH_01537	CDS	213				hypothetical protein
PCHFIHDH_01538	CDS	1485	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PCHFIHDH_01539	CDS	465				hypothetical protein
PCHFIHDH_01540	CDS	465				hypothetical protein
PCHFIHDH_01541	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
PCHFIHDH_01542	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
PCHFIHDH_01543	CDS	1068				hypothetical protein
PCHFIHDH_01544	CDS	720				hypothetical protein
PCHFIHDH_01545	CDS	582				hypothetical protein
PCHFIHDH_01546	CDS	915	gltC_1			HTH-type transcriptional regulator GltC
PCHFIHDH_01547	CDS	1047				hypothetical protein
PCHFIHDH_01548	CDS	705				hypothetical protein
PCHFIHDH_01549	CDS	135				hypothetical protein
PCHFIHDH_01550	CDS	198				hypothetical protein
PCHFIHDH_01551	CDS	951	mdtD_2			Putative multidrug resistance protein MdtD
PCHFIHDH_01552	CDS	564				hypothetical protein
PCHFIHDH_01553	CDS	450				hypothetical protein
PCHFIHDH_01554	CDS	2118	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
PCHFIHDH_01555	CDS	894	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PCHFIHDH_01556	CDS	621				hypothetical protein
PCHFIHDH_01557	CDS	1062	adh_1	1.1.1.1		Alcohol dehydrogenase
PCHFIHDH_01558	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
PCHFIHDH_01559	CDS	1236				hypothetical protein
PCHFIHDH_01560	CDS	1209				hypothetical protein
PCHFIHDH_01561	CDS	1098		1.14.-.-	COG2124	Putative cytochrome P450 126
PCHFIHDH_01562	CDS	1671				hypothetical protein
PCHFIHDH_01563	CDS	1245				hypothetical protein
PCHFIHDH_01564	CDS	1281	porA			Porin PorA
PCHFIHDH_01565	CDS	1800				hypothetical protein
PCHFIHDH_01566	CDS	1164	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
PCHFIHDH_01567	CDS	768		2.1.1.-		putative methyltransferase
PCHFIHDH_01568	CDS	1467	geoB_1	1.2.1.86		Geranial dehydrogenase
PCHFIHDH_01569	CDS	810	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PCHFIHDH_01570	CDS	144				hypothetical protein
PCHFIHDH_01571	CDS	621			COG1309	putative HTH-type transcriptional regulator
PCHFIHDH_01572	CDS	4665				hypothetical protein
PCHFIHDH_01573	CDS	1728		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
PCHFIHDH_01574	CDS	297				hypothetical protein
PCHFIHDH_01575	CDS	1488	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
PCHFIHDH_01576	CDS	783	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
PCHFIHDH_01577	CDS	1440		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_01578	CDS	1221				hypothetical protein
PCHFIHDH_01579	CDS	519				hypothetical protein
PCHFIHDH_01580	CDS	987				hypothetical protein
PCHFIHDH_01581	CDS	2322				hypothetical protein
PCHFIHDH_01582	CDS	705				hypothetical protein
PCHFIHDH_01583	CDS	882		1.8.3.7	COG1262	Formylglycine-generating enzyme
PCHFIHDH_01584	CDS	939				hypothetical protein
PCHFIHDH_01585	CDS	369	rplN		COG0093	50S ribosomal protein L14
PCHFIHDH_01586	CDS	324	rplX		COG0198	50S ribosomal protein L24
PCHFIHDH_01587	CDS	573	rplE		COG0094	50S ribosomal protein L5
PCHFIHDH_01588	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
PCHFIHDH_01589	CDS	399	rpsH		COG0096	30S ribosomal protein S8
PCHFIHDH_01590	CDS	540	rplF		COG0097	50S ribosomal protein L6
PCHFIHDH_01591	CDS	408	rplR		COG0256	50S ribosomal protein L18
PCHFIHDH_01592	CDS	675	rpsE		COG0098	30S ribosomal protein S5
PCHFIHDH_01593	CDS	219	rpmD		COG1841	50S ribosomal protein L30
PCHFIHDH_01594	CDS	441	rplO		COG0200	50S ribosomal protein L15
PCHFIHDH_01595	CDS	927	ssuD_2	1.14.14.5		Alkanesulfonate monooxygenase
PCHFIHDH_01596	CDS	1803				hypothetical protein
PCHFIHDH_01597	CDS	915		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_01598	CDS	903		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_01599	CDS	975		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_01600	CDS	774	acr1_2	1.2.1.-	COG3320	Fatty acyl-CoA reductase
PCHFIHDH_01601	CDS	1233	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
PCHFIHDH_01602	CDS	681				putative protein
PCHFIHDH_01603	CDS	861	rhaR			HTH-type transcriptional activator RhaR
PCHFIHDH_01604	CDS	657	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
PCHFIHDH_01605	CDS	990	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
PCHFIHDH_01606	CDS	1368	xylB_2	2.7.1.17	COG1070	Xylulose kinase
PCHFIHDH_01607	CDS	795				hypothetical protein
PCHFIHDH_01608	CDS	909		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_01609	CDS	504				hypothetical protein
PCHFIHDH_01610	CDS	1635	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
PCHFIHDH_01611	CDS	303				hypothetical protein
PCHFIHDH_01612	CDS	774				hypothetical protein
PCHFIHDH_01613	CDS	855			COG2128	putative protein
PCHFIHDH_01614	CDS	1374				hypothetical protein
PCHFIHDH_01615	CDS	1518	tldD	3.4.-.-	COG0312	Metalloprotease TldD
PCHFIHDH_01616	CDS	873	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
PCHFIHDH_01617	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
PCHFIHDH_01618	CDS	1329				hypothetical protein
PCHFIHDH_01619	CDS	873			COG0589	Universal stress protein
PCHFIHDH_01620	CDS	1437	yhdG_4		COG0531	putative amino acid permease YhdG
PCHFIHDH_01621	CDS	1245	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
PCHFIHDH_01622	CDS	876		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
PCHFIHDH_01623	CDS	453	asnC_2		COG1522	Regulatory protein AsnC
PCHFIHDH_01624	CDS	861			COG0619	putative protein
PCHFIHDH_01625	CDS	1938			COG1122	putative ABC transporter ATP-binding protein
PCHFIHDH_01626	CDS	477				hypothetical protein
PCHFIHDH_01627	CDS	2592	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PCHFIHDH_01628	CDS	1161				hypothetical protein
PCHFIHDH_01629	CDS	753				hypothetical protein
PCHFIHDH_01630	CDS	390				hypothetical protein
PCHFIHDH_01631	CDS	480			COG1959	Putative HTH-type transcriptional regulator
PCHFIHDH_01632	CDS	1266	cysNC		COG0529	Bifunctional enzyme CysN/CysC
PCHFIHDH_01633	CDS	246				hypothetical protein
PCHFIHDH_01634	CDS	933	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
PCHFIHDH_01635	CDS	435				hypothetical protein
PCHFIHDH_01636	CDS	492	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
PCHFIHDH_01637	CDS	978			COG0601	Putative peptide transport permease protein
PCHFIHDH_01638	CDS	894			COG1173	Putative peptide transport permease protein
PCHFIHDH_01639	CDS	1839			COG1123	putative ABC transporter ATP-binding protein
PCHFIHDH_01640	CDS	1629			COG0747	putative protein
PCHFIHDH_01641	CDS	1251				hypothetical protein
PCHFIHDH_01642	CDS	1590		1.1.-.-	COG2303	putative GMC-type oxidoreductase
PCHFIHDH_01643	CDS	2631				putative protein
PCHFIHDH_01644	CDS	1152				hypothetical protein
PCHFIHDH_01645	CDS	597		3.1.3.-	COG2062	putative protein
PCHFIHDH_01646	CDS	567				hypothetical protein
PCHFIHDH_01647	CDS	558	lprB			Putative lipoprotein LprB
PCHFIHDH_01648	CDS	1740			COG1132	putative ABC transporter ATP-binding protein
PCHFIHDH_01649	CDS	1923		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
PCHFIHDH_01650	CDS	525				hypothetical protein
PCHFIHDH_01651	CDS	336				PE family immunomodulator PE35
PCHFIHDH_01652	CDS	372				hypothetical protein
PCHFIHDH_01653	CDS	1326	pepN_1	3.4.11.2		Aminopeptidase N
PCHFIHDH_01654	CDS	3927	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
PCHFIHDH_01655	CDS	1035		1.1.1.81	COG0111	Hydroxypyruvate reductase
PCHFIHDH_01656	CDS	774		1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
PCHFIHDH_01657	CDS	1086	ord_3	1.4.1.26		2,4-diaminopentanoate dehydrogenase
PCHFIHDH_01658	CDS	1500		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
PCHFIHDH_01659	CDS	1359		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_01660	CDS	1020	virS_1			HTH-type transcriptional regulator VirS
PCHFIHDH_01661	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PCHFIHDH_01662	CDS	510				hypothetical protein
PCHFIHDH_01663	CDS	807			COG0204	putative protein
PCHFIHDH_01664	CDS	1080				hypothetical protein
PCHFIHDH_01665	CDS	1356	tgs2_1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs2
PCHFIHDH_01666	CDS	483				hypothetical protein
PCHFIHDH_01667	CDS	1200				hypothetical protein
PCHFIHDH_01668	CDS	543				hypothetical protein
PCHFIHDH_01669	CDS	1512		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
PCHFIHDH_01670	CDS	1098		1.3.99.-		Acyl-CoA dehydrogenase FadE27
PCHFIHDH_01671	CDS	1179		1.3.99.-		Acyl-CoA dehydrogenase FadE26
PCHFIHDH_01672	CDS	252				hypothetical protein
PCHFIHDH_01673	CDS	894	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
PCHFIHDH_01674	CDS	765				hypothetical protein
PCHFIHDH_01675	CDS	843				hypothetical protein
PCHFIHDH_01676	CDS	1203				hypothetical protein
PCHFIHDH_01677	CDS	1053				hypothetical protein
PCHFIHDH_01678	CDS	1062				hypothetical protein
PCHFIHDH_01679	CDS	1404				hypothetical protein
PCHFIHDH_01680	CDS	1152	lprN_2			Lipoprotein LprN
PCHFIHDH_01681	CDS	1683				hypothetical protein
PCHFIHDH_01682	CDS	744				hypothetical protein
PCHFIHDH_01683	CDS	501				hypothetical protein
PCHFIHDH_01684	CDS	582				hypothetical protein
PCHFIHDH_01685	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
PCHFIHDH_01686	CDS	303			COG1695	Transcriptional regulator
PCHFIHDH_01687	CDS	2940	mmpL1_2		COG2409	putative transport protein MmpL1
PCHFIHDH_01688	CDS	1053			COG1253	putative protein
PCHFIHDH_01689	CDS	1383				hypothetical protein
PCHFIHDH_01690	CDS	1437	guaB1	1.-.-.-	COG0516	putative oxidoreductase
PCHFIHDH_01691	CDS	1452	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
PCHFIHDH_01692	CDS	951				hypothetical protein
PCHFIHDH_01693	CDS	417	blaI		COG3682	Transcriptional regulator BlaI
PCHFIHDH_01694	CDS	441		3.1.2.-	COG2050	Putative esterase
PCHFIHDH_01695	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
PCHFIHDH_01696	CDS	312	ureB	3.5.1.5	COG0832	Urease subunit beta
PCHFIHDH_01697	CDS	1734	ureC	3.5.1.5	COG0804	Urease subunit alpha
PCHFIHDH_01698	CDS	621	ureF			Urease accessory protein UreF
PCHFIHDH_01699	CDS	672	ureG		COG0378	Urease accessory protein UreG
PCHFIHDH_01700	CDS	645	ureD			Urease accessory protein UreD
PCHFIHDH_01701	CDS	1386		1.6.99.-	COG1252	NADH dehydrogenase-like protein
PCHFIHDH_01702	CDS	924	fgd_6	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PCHFIHDH_01703	CDS	672		1.-.-.-		Putative oxidoreductase
PCHFIHDH_01704	CDS	750	modA		COG0725	Molybdate-binding protein ModA
PCHFIHDH_01705	CDS	795	cysW_2		COG4208	Sulfate transport system permease protein CysW
PCHFIHDH_01706	CDS	801				hypothetical protein
PCHFIHDH_01707	CDS	1458				hypothetical protein
PCHFIHDH_01708	CDS	186				hypothetical protein
PCHFIHDH_01709	CDS	1242	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
PCHFIHDH_01710	CDS	981	apa			Alanine and proline-rich secreted protein Apa
PCHFIHDH_01711	CDS	174				hypothetical protein
PCHFIHDH_01712	CDS	306				hypothetical protein
PCHFIHDH_01713	CDS	1158	adhD_1	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
PCHFIHDH_01714	CDS	1677		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
PCHFIHDH_01715	CDS	1800	penE	1.14.13.170		Pentalenolactone D synthase
PCHFIHDH_01716	CDS	630	betI_2			HTH-type transcriptional regulator BetI
PCHFIHDH_01717	CDS	663	betI_3			HTH-type transcriptional regulator BetI
PCHFIHDH_01718	CDS	1011				hypothetical protein
PCHFIHDH_01719	CDS	564				hypothetical protein
PCHFIHDH_01720	CDS	474				putative protein
PCHFIHDH_01721	CDS	213				hypothetical protein
PCHFIHDH_01722	CDS	891				hypothetical protein
PCHFIHDH_01723	CDS	2370	ctpA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
PCHFIHDH_01724	CDS	1200	yeaW_1	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
PCHFIHDH_01725	CDS	807				hypothetical protein
PCHFIHDH_01726	CDS	414				hypothetical protein
PCHFIHDH_01727	CDS	912				hypothetical protein
PCHFIHDH_01728	CDS	609				hypothetical protein
PCHFIHDH_01729	CDS	621				hypothetical protein
PCHFIHDH_01730	CDS	606	tetC			Transposon Tn10 TetC protein
PCHFIHDH_01731	CDS	831	dhmA_1	3.8.1.5		Haloalkane dehalogenase
PCHFIHDH_01732	CDS	594				hypothetical protein
PCHFIHDH_01733	CDS	1098				hypothetical protein
PCHFIHDH_01734	CDS	1176				hypothetical protein
PCHFIHDH_01735	CDS	318				hypothetical protein
PCHFIHDH_01736	CDS	1176	fadA5_2	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
PCHFIHDH_01737	CDS	1254		1.14.15.29	COG2124	Steroid C26-monooxygenase
PCHFIHDH_01738	CDS	1032		1.3.99.-		Acyl-CoA dehydrogenase FadE28
PCHFIHDH_01739	CDS	1164		1.3.99.-		Acyl-CoA dehydrogenase FadE29
PCHFIHDH_01740	CDS	951				hypothetical protein
PCHFIHDH_01741	CDS	402				hypothetical protein
PCHFIHDH_01742	CDS	1161				hypothetical protein
PCHFIHDH_01743	CDS	846				hypothetical protein
PCHFIHDH_01744	CDS	870				hypothetical protein
PCHFIHDH_01745	CDS	1695	kstD_2	1.3.99.4		3-oxosteroid 1-dehydrogenase
PCHFIHDH_01746	CDS	786	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
PCHFIHDH_01747	CDS	927	mhpF_1	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
PCHFIHDH_01748	CDS	1044		4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
PCHFIHDH_01749	CDS	2586	gshA_1	6.3.2.2		Glutamate--cysteine ligase
PCHFIHDH_01750	CDS	1164				hypothetical protein
PCHFIHDH_01751	CDS	783	fabG2_3	1.-.-.-		putative oxidoreductase
PCHFIHDH_01752	CDS	1146				hypothetical protein
PCHFIHDH_01753	CDS	450				hypothetical protein
PCHFIHDH_01754	CDS	1185	kshA_3	1.14.15.30	COG4638	3-ketosteroid-9-alpha-monooxygenase, oxygenase component
PCHFIHDH_01755	CDS	525	yrdA		COG0663	Protein YrdA
PCHFIHDH_01756	CDS	372				hypothetical protein
PCHFIHDH_01757	CDS	1926				putative PPE family protein PPE40
PCHFIHDH_01758	CDS	1392	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
PCHFIHDH_01759	CDS	396	smtB_2		COG0640	HTH-type transcriptional repressor SmtB
PCHFIHDH_01760	CDS	414	zur		COG0735	Zinc uptake regulation protein
PCHFIHDH_01761	CDS	441				hypothetical protein
PCHFIHDH_01762	CDS	891	uppS	2.5.1.86	COG0020	Decaprenyl diphosphate synthase
PCHFIHDH_01763	CDS	798	recO			DNA repair protein RecO
PCHFIHDH_01764	CDS	1500	amiA2	3.5.1.4	COG0154	Putative amidase AmiA2
PCHFIHDH_01765	CDS	903	era		COG1159	GTPase Era
PCHFIHDH_01766	CDS	231				hypothetical protein
PCHFIHDH_01767	CDS	1323				hypothetical protein
PCHFIHDH_01768	CDS	537	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
PCHFIHDH_01769	CDS	1059			COG1702	PhoH-like protein
PCHFIHDH_01770	CDS	681				hypothetical protein
PCHFIHDH_01771	CDS	897	aidA_2			Quorum-quenching protein AidA
PCHFIHDH_01772	CDS	645				hypothetical protein
PCHFIHDH_01773	CDS	762	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
PCHFIHDH_01774	CDS	1137	dnaJ2		COG0484	Chaperone protein DnaJ 2
PCHFIHDH_01775	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
PCHFIHDH_01776	CDS	315				hypothetical protein
PCHFIHDH_01777	CDS	600				hypothetical protein
PCHFIHDH_01778	CDS	900	sigJ_1			ECF RNA polymerase sigma factor SigJ
PCHFIHDH_01779	CDS	510				Low molecular weight antigen MTB12
